"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"May, 2016"	"2016/05"			224	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Certain infectious and parasitic diseases"	"A00-B99"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Neoplasms"	"C00-D48"	59	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Mental and behavioural disorders"	"F01-F99"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Diseases of the nervous system"	"G00-G98"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Diseases of the circulatory system"	"I00-I99"	118	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"	"Diseases of the respiratory system"	"J00-J98"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Jun., 2016"	"2016/06"			272	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"	"Neoplasms"	"C00-D48"	58	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"	"Mental and behavioural disorders"	"F01-F99"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"	"Diseases of the nervous system"	"G00-G98"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"	"Diseases of the circulatory system"	"I00-I99"	112	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"	"Diseases of the respiratory system"	"J00-J98"	13	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Jul., 2016"	"2016/07"			251	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Certain infectious and parasitic diseases"	"A00-B99"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Neoplasms"	"C00-D48"	62	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Mental and behavioural disorders"	"F01-F99"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Diseases of the nervous system"	"G00-G98"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Diseases of the circulatory system"	"I00-I99"	97	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"Diseases of the respiratory system"	"J00-J98"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Aug., 2016"	"2016/08"			253	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Neoplasms"	"C00-D48"	55	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Mental and behavioural disorders"	"F01-F99"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Diseases of the nervous system"	"G00-G98"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Diseases of the circulatory system"	"I00-I99"	81	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"Diseases of the respiratory system"	"J00-J98"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Sep., 2016"	"2016/09"			240	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Neoplasms"	"C00-D48"	64	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Mental and behavioural disorders"	"F01-F99"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Diseases of the nervous system"	"G00-G98"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Diseases of the circulatory system"	"I00-I99"	104	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"	"Diseases of the respiratory system"	"J00-J98"	23	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Oct., 2016"	"2016/10"			263	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Neoplasms"	"C00-D48"	59	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Mental and behavioural disorders"	"F01-F99"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	95	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Nov., 2016"	"2016/11"			268	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	53	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	130	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	21	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Dec., 2016"	"2016/12"			289	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	52	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	35	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	108	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	18	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Jan., 2017"	"2017/01"			294	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	52	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	109	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	17	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Feb., 2017"	"2017/02"			260	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	60	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	114	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Mar., 2017"	"2017/03"			305	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	62	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	114	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Apr., 2017"	"2017/04"			283	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	57	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	97	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"May, 2017"	"2017/05"			253	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	60	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	92	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Jun., 2017"	"2017/06"			243	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	56	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	91	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Jul., 2017"	"2017/07"			234	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	60	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	100	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	14	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Aug., 2017"	"2017/08"			261	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	44	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	12	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	90	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Sep., 2017"	"2017/09"			231	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Neoplasms"	"C00-D48"	65	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Diseases of the nervous system"	"G00-G98"	29	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Diseases of the circulatory system"	"I00-I99"	89	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Diseases of the respiratory system"	"J00-J98"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Diseases of the digestive system"	"K00-K92"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"	"Diseases of the genitourinary system"	"N00-N98"	11	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Oct., 2017"	"2017/10"			254	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"	"Neoplasms"	"C00-D48"	65	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"	"Mental and behavioural disorders"	"F01-F99"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"	"Diseases of the nervous system"	"G00-G98"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"	"Diseases of the circulatory system"	"I00-I99"	103	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"	"Diseases of the respiratory system"	"J00-J98"	12	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Nov., 2017"	"2017/11"			256	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Certain infectious and parasitic diseases"	"A00-B99"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Neoplasms"	"C00-D48"	70	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Mental and behavioural disorders"	"F01-F99"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Diseases of the nervous system"	"G00-G98"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Diseases of the circulatory system"	"I00-I99"	117	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"	"Diseases of the respiratory system"	"J00-J98"	15	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"	"Dec., 2017"	"2017/12"			283	Not Applicable	Not Applicable
"Total"	"District of Columbia"	"11"					6343	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Certain infectious and parasitic diseases"	"A00-B99"	284	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Neoplasms"	"C00-D48"	2872	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	38	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	530	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Mental and behavioural disorders"	"F01-F99"	655	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the nervous system"	"G00-G98"	1079	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the circulatory system"	"I00-I99"	4669	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the respiratory system"	"J00-J98"	1411	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the digestive system"	"K00-K92"	387	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	62	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Diseases of the genitourinary system"	"N00-N98"	342	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2016"	"2016/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	216	Not Applicable	Not Applicable
