"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Connecticut"	"09"	"Dec., 2017"	"2017/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2017"	"2017/12"	"Diseases of the genitourinary system"	"N00-N98"	77	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2017"	"2017/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	51	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2017"	"2017/12"	"External causes of morbidity and mortality"	"V01-Y89"	249	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"	"Dec., 2017"	"2017/12"			2908	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"					61855	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Certain infectious and parasitic diseases"	"A00-B99"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Neoplasms"	"C00-D48"	176	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Mental and behavioural disorders"	"F01-F99"	54	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Diseases of the nervous system"	"G00-G98"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Diseases of the circulatory system"	"I00-I99"	245	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Diseases of the respiratory system"	"J00-J98"	97	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Diseases of the digestive system"	"K00-K92"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"Diseases of the genitourinary system"	"N00-N98"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jan., 2016"	"2016/01"			796	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Certain infectious and parasitic diseases"	"A00-B99"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Neoplasms"	"C00-D48"	189	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Mental and behavioural disorders"	"F01-F99"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Diseases of the nervous system"	"G00-G98"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Diseases of the circulatory system"	"I00-I99"	203	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Diseases of the respiratory system"	"J00-J98"	65	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Diseases of the digestive system"	"K00-K92"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"Diseases of the genitourinary system"	"N00-N98"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Feb., 2016"	"2016/02"			709	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Certain infectious and parasitic diseases"	"A00-B99"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Neoplasms"	"C00-D48"	185	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Mental and behavioural disorders"	"F01-F99"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Diseases of the nervous system"	"G00-G98"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Diseases of the circulatory system"	"I00-I99"	246	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Diseases of the respiratory system"	"J00-J98"	82	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Diseases of the digestive system"	"K00-K92"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"Diseases of the genitourinary system"	"N00-N98"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Mar., 2016"	"2016/03"			793	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Neoplasms"	"C00-D48"	167	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Mental and behavioural disorders"	"F01-F99"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Diseases of the nervous system"	"G00-G98"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Diseases of the circulatory system"	"I00-I99"	200	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Diseases of the respiratory system"	"J00-J98"	89	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Diseases of the digestive system"	"K00-K92"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"Diseases of the genitourinary system"	"N00-N98"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Apr., 2016"	"2016/04"			708	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Certain infectious and parasitic diseases"	"A00-B99"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Neoplasms"	"C00-D48"	180	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Mental and behavioural disorders"	"F01-F99"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Diseases of the nervous system"	"G00-G98"	50	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Diseases of the circulatory system"	"I00-I99"	199	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Diseases of the respiratory system"	"J00-J98"	73	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Diseases of the digestive system"	"K00-K92"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"Diseases of the genitourinary system"	"N00-N98"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	65	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"May, 2016"	"2016/05"			720	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Certain infectious and parasitic diseases"	"A00-B99"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Neoplasms"	"C00-D48"	184	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Mental and behavioural disorders"	"F01-F99"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Diseases of the nervous system"	"G00-G98"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Diseases of the circulatory system"	"I00-I99"	204	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Diseases of the respiratory system"	"J00-J98"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Diseases of the digestive system"	"K00-K92"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jun., 2016"	"2016/06"			682	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Certain infectious and parasitic diseases"	"A00-B99"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Neoplasms"	"C00-D48"	160	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Mental and behavioural disorders"	"F01-F99"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Diseases of the nervous system"	"G00-G98"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Diseases of the circulatory system"	"I00-I99"	202	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Diseases of the respiratory system"	"J00-J98"	76	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"Diseases of the genitourinary system"	"N00-N98"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jul., 2016"	"2016/07"			686	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Neoplasms"	"C00-D48"	195	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Mental and behavioural disorders"	"F01-F99"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Diseases of the nervous system"	"G00-G98"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Diseases of the circulatory system"	"I00-I99"	226	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Diseases of the respiratory system"	"J00-J98"	55	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Diseases of the digestive system"	"K00-K92"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"Diseases of the genitourinary system"	"N00-N98"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Aug., 2016"	"2016/08"			747	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Certain infectious and parasitic diseases"	"A00-B99"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Neoplasms"	"C00-D48"	188	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Mental and behavioural disorders"	"F01-F99"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Diseases of the nervous system"	"G00-G98"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Diseases of the circulatory system"	"I00-I99"	207	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Diseases of the respiratory system"	"J00-J98"	69	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Diseases of the digestive system"	"K00-K92"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"Diseases of the genitourinary system"	"N00-N98"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Sep., 2016"	"2016/09"			726	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Neoplasms"	"C00-D48"	176	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Mental and behavioural disorders"	"F01-F99"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Diseases of the nervous system"	"G00-G98"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Diseases of the circulatory system"	"I00-I99"	247	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Diseases of the respiratory system"	"J00-J98"	72	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Diseases of the digestive system"	"K00-K92"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"Diseases of the genitourinary system"	"N00-N98"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Oct., 2016"	"2016/10"			753	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Neoplasms"	"C00-D48"	178	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Mental and behavioural disorders"	"F01-F99"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	234	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	68	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	66	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Nov., 2016"	"2016/11"			763	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Certain infectious and parasitic diseases"	"A00-B99"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	191	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	50	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	230	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	70	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	73	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Dec., 2016"	"2016/12"			791	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	176	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	78	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	257	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	94	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	78	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jan., 2017"	"2017/01"			883	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	167	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	61	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	231	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	79	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Feb., 2017"	"2017/02"			742	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	183	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	48	Not Applicable	Not Applicable
