"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2019"	"2019/09"	"External causes of morbidity and mortality"	"V01-Y89"	389	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Sep., 2019"	"2019/09"			3096	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Certain infectious and parasitic diseases"	"A00-B99"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Neoplasms"	"C00-D48"	701	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	167	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Mental and behavioural disorders"	"F01-F99"	182	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the nervous system"	"G00-G98"	329	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the circulatory system"	"I00-I99"	877	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the respiratory system"	"J00-J98"	313	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the digestive system"	"K00-K92"	179	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Diseases of the genitourinary system"	"N00-N98"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	"External causes of morbidity and mortality"	"V01-Y89"	385	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Oct., 2019"	"2019/10"			3360	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Certain infectious and parasitic diseases"	"A00-B99"	54	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Neoplasms"	"C00-D48"	689	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Mental and behavioural disorders"	"F01-F99"	180	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the nervous system"	"G00-G98"	303	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the circulatory system"	"I00-I99"	875	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the respiratory system"	"J00-J98"	295	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the digestive system"	"K00-K92"	166	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Diseases of the genitourinary system"	"N00-N98"	59	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	32	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	"External causes of morbidity and mortality"	"V01-Y89"	387	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Nov., 2019"	"2019/11"			3259	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Certain infectious and parasitic diseases"	"A00-B99"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Neoplasms"	"C00-D48"	722	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	173	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Mental and behavioural disorders"	"F01-F99"	171	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the nervous system"	"G00-G98"	311	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the circulatory system"	"I00-I99"	1001	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the respiratory system"	"J00-J98"	322	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the digestive system"	"K00-K92"	163	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	36	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Diseases of the genitourinary system"	"N00-N98"	44	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	"External causes of morbidity and mortality"	"V01-Y89"	425	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Dec., 2019"	"2019/12"			3516	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	80	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	776	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	165	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	172	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	329	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	972	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	402	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	170	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	87	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	417	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Jan., 2020 "	"2020/01"			3666	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Certain infectious and parasitic diseases"	"A00-B99"	73	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	733	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	176	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	328	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	877	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	379	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	161	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	72	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	421	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Feb., 2020 "	"2020/02"			3468	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	108	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	737	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	161	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Mental and behavioural disorders"	"F01-F99"	191	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the nervous system"	"G00-G98"	341	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the circulatory system"	"I00-I99"	952	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the respiratory system"	"J00-J98"	407	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the digestive system"	"K00-K92"	184	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Diseases of the genitourinary system"	"N00-N98"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Certain conditions originating in the perinatal period"	"P00-P96"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"Codes for special purposes"	"U00-U99"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020 "	"2020/03"	"External causes of morbidity and mortality"	"V01-Y89"	420	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Mar., 2020 "	"2020/03"			3748	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Certain infectious and parasitic diseases"	"A00-B99"	75	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Neoplasms"	"C00-D48"	732	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Mental and behavioural disorders"	"F01-F99"	239	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the nervous system"	"G00-G98"	381	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the circulatory system"	"I00-I99"	961	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the respiratory system"	"J00-J98"	362	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the digestive system"	"K00-K92"	187	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Diseases of the genitourinary system"	"N00-N98"	54	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"Codes for special purposes"	"U00-U99"	813	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020 "	"2020/04"	"External causes of morbidity and mortality"	"V01-Y89"	463	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"Apr., 2020 "	"2020/04"			4546	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Certain infectious and parasitic diseases"	"A00-B99"	57	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Neoplasms"	"C00-D48"	654	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	169	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Mental and behavioural disorders"	"F01-F99"	202	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the nervous system"	"G00-G98"	312	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the circulatory system"	"I00-I99"	942	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the respiratory system"	"J00-J98"	292	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the digestive system"	"K00-K92"	175	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Diseases of the genitourinary system"	"N00-N98"	60	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Certain conditions originating in the perinatal period"	"P00-P96"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"Codes for special purposes"	"U00-U99"	402	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020 "	"2020/05"	"External causes of morbidity and mortality"	"V01-Y89"	469	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"	"May, 2020 "	"2020/05"			3809	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Certain infectious and parasitic diseases"	"A00-B99"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Neoplasms"	"C00-D48"	653	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	181	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Mental and behavioural disorders"	"F01-F99"	185	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the nervous system"	"G00-G98"	294	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the circulatory system"	"I00-I99"	897	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the respiratory system"	"J00-J98"	300	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the digestive system"	"K00-K92"	180	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	28	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Diseases of the genitourinary system"	"N00-N98"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020 "	"2020/06"	"Codes for special purposes"	"U00-U99"	136	Not Applicable	Not Applicable
