"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Mental and behavioural disorders"	"F01-F99"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Diseases of the nervous system"	"G00-G98"	54	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Diseases of the circulatory system"	"I00-I99"	179	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Diseases of the respiratory system"	"J00-J98"	54	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Diseases of the digestive system"	"K00-K92"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"Diseases of the genitourinary system"	"N00-N98"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Oct., 2019"	"2019/10"			553	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Certain infectious and parasitic diseases"	"A00-B99"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Neoplasms"	"C00-D48"	116	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Mental and behavioural disorders"	"F01-F99"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Diseases of the nervous system"	"G00-G98"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Diseases of the circulatory system"	"I00-I99"	185	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Diseases of the respiratory system"	"J00-J98"	54	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Diseases of the digestive system"	"K00-K92"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"Diseases of the genitourinary system"	"N00-N98"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Nov., 2019"	"2019/11"			538	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Neoplasms"	"C00-D48"	122	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Mental and behavioural disorders"	"F01-F99"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Diseases of the nervous system"	"G00-G98"	63	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Diseases of the circulatory system"	"I00-I99"	231	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Diseases of the respiratory system"	"J00-J98"	58	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	"External causes of morbidity and mortality"	"V01-Y89"	26	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Dec., 2019"	"2019/12"			638	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	122	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	68	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	248	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	68	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jan., 2020 "	"2020/01"			676	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	147	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	187	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	65	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Feb., 2020 "	"2020/02"			573	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	155	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Mental and behavioural disorders"	"F01-F99"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Diseases of the nervous system"	"G00-G98"	62	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Diseases of the circulatory system"	"I00-I99"	225	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Diseases of the respiratory system"	"J00-J98"	81	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Diseases of the digestive system"	"K00-K92"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"Diseases of the genitourinary system"	"N00-N98"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020 "	"2020/03"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Mar., 2020 "	"2020/03"			688	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Certain infectious and parasitic diseases"	"A00-B99"	10	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Neoplasms"	"C00-D48"	144	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Mental and behavioural disorders"	"F01-F99"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Diseases of the nervous system"	"G00-G98"	70	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Diseases of the circulatory system"	"I00-I99"	210	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Diseases of the respiratory system"	"J00-J98"	62	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Diseases of the digestive system"	"K00-K92"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Diseases of the genitourinary system"	"N00-N98"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"Codes for special purposes"	"U00-U99"	157	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020 "	"2020/04"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Apr., 2020 "	"2020/04"			813	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Neoplasms"	"C00-D48"	136	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Mental and behavioural disorders"	"F01-F99"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Diseases of the nervous system"	"G00-G98"	64	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Diseases of the circulatory system"	"I00-I99"	204	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Diseases of the respiratory system"	"J00-J98"	58	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Diseases of the digestive system"	"K00-K92"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Diseases of the genitourinary system"	"N00-N98"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020 "	"2020/05"	"Codes for special purposes"	"U00-U99"	217	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"May, 2020 "	"2020/05"			814	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Neoplasms"	"C00-D48"	132	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Mental and behavioural disorders"	"F01-F99"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Diseases of the nervous system"	"G00-G98"	53	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Diseases of the circulatory system"	"I00-I99"	177	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Diseases of the respiratory system"	"J00-J98"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Diseases of the digestive system"	"K00-K92"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Diseases of the genitourinary system"	"N00-N98"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"Codes for special purposes"	"U00-U99"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020 "	"2020/06"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jun., 2020 "	"2020/06"			595	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Certain infectious and parasitic diseases"	"A00-B99"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Neoplasms"	"C00-D48"	149	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Mental and behavioural disorders"	"F01-F99"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Diseases of the nervous system"	"G00-G98"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Diseases of the circulatory system"	"I00-I99"	233	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Diseases of the respiratory system"	"J00-J98"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Diseases of the digestive system"	"K00-K92"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Diseases of the genitourinary system"	"N00-N98"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"Codes for special purposes"	"U00-U99"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020 "	"2020/07"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Jul., 2020 "	"2020/07"			648	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Neoplasms"	"C00-D48"	128	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Mental and behavioural disorders"	"F01-F99"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Diseases of the nervous system"	"G00-G98"	64	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Diseases of the circulatory system"	"I00-I99"	239	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Diseases of the respiratory system"	"J00-J98"	55	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Diseases of the digestive system"	"K00-K92"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Diseases of the genitourinary system"	"N00-N98"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"Codes for special purposes"	"U00-U99"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020 "	"2020/08"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Aug., 2020 "	"2020/08"			630	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Neoplasms"	"C00-D48"	136	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Mental and behavioural disorders"	"F01-F99"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Diseases of the nervous system"	"G00-G98"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Diseases of the circulatory system"	"I00-I99"	216	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Diseases of the respiratory system"	"J00-J98"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Diseases of the digestive system"	"K00-K92"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Diseases of the genitourinary system"	"N00-N98"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"Codes for special purposes"	"U00-U99"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020 "	"2020/09"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Sep., 2020 "	"2020/09"			612	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Certain infectious and parasitic diseases"	"A00-B99"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Neoplasms"	"C00-D48"	150	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Mental and behavioural disorders"	"F01-F99"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Diseases of the nervous system"	"G00-G98"	59	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Diseases of the circulatory system"	"I00-I99"	216	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Diseases of the respiratory system"	"J00-J98"	53	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Diseases of the digestive system"	"K00-K92"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Diseases of the genitourinary system"	"N00-N98"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"Codes for special purposes"	"U00-U99"	63	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020 "	"2020/10"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Oct., 2020 "	"2020/10"			687	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Certain infectious and parasitic diseases"	"A00-B99"	14	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Neoplasms"	"C00-D48"	121	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Mental and behavioural disorders"	"F01-F99"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Diseases of the nervous system"	"G00-G98"	71	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Diseases of the circulatory system"	"I00-I99"	191	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Diseases of the respiratory system"	"J00-J98"	54	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Diseases of the digestive system"	"K00-K92"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"Codes for special purposes"	"U00-U99"	65	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020 "	"2020/11"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Nov., 2020 "	"2020/11"			668	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Certain infectious and parasitic diseases"	"A00-B99"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Neoplasms"	"C00-D48"	154	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Mental and behavioural disorders"	"F01-F99"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Diseases of the nervous system"	"G00-G98"	87	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Diseases of the circulatory system"	"I00-I99"	256	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Diseases of the respiratory system"	"J00-J98"	75	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Diseases of the digestive system"	"K00-K92"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Diseases of the genitourinary system"	"N00-N98"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"Codes for special purposes"	"U00-U99"	218	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020 "	"2020/12"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"	"Dec., 2020 "	"2020/12"			976	Not Applicable	Not Applicable
"Total"	"Delaware"	"10"					22205	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Certain infectious and parasitic diseases"	"A00-B99"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Neoplasms"	"C00-D48"	64	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Mental and behavioural disorders"	"F01-F99"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Diseases of the nervous system"	"G00-G98"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Diseases of the circulatory system"	"I00-I99"	133	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	"Diseases of the respiratory system"	"J00-J98"	34	Not Applicable	Not Applicable
